ID,Raw Reads,Score_Insect,King_Insect,Phy_Insect,Cla_Insect,Ord_Insect,Fam_Insect,Gen_Insect,Spec_Insect,Taxon_Insect,BestID_Eco,SupKing_Eco,King_Eco,Phy_Eco,Cla_Eco,Ord_Eco,Fam_Eco,Gen_Eco,Spec_Eco,Taxon_Eco,PercId_OA_barcodes,Cov_OA_barcodes,PercID_biocode,Cov_biocode,OAtaxon,BioCodePhyla,BioClass,BioOrder,BioFamily,BioGenus,BioSpecies,FinalPhylum,FinalKingdom,PhyKing,Class,Order,Family,Genus,Species,Calcify,TaxaFrequency
OTU_1061,15,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1097,10,1,Chromista,HETEROKONTOPHYTA,Labyrinthulomycetes,,Thraustochytriaceae,Botryochytrium,,Botryochytrium,,,,,,,,,,,NA,,,,,,,,,,,HETEROKONTOPHYTA,MicroAlgae,HETEROKONTOPHYTA MicroAlgae,Labyrinthulomycetes,,Thraustochytriaceae,Botryochytrium,,No,2
OTU_1062,19,1,Stramenopiles,BACILLARIOPHYTA,,,,,,Bacillariophyta,,,,,,,,,,,NA,,,,,,,,,,,BACILLARIOPHYTA,MicroAlgae,BACILLARIOPHYTA MicroAlgae,,,,,,No,6
OTU_1063,15,1,,,,,,,,cellular organisms,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_567,280,,,,,,,,,root,,,,,,,,,,,NA,,99.357,100,,ANNELIDA,Polychaeta,Eunicida,Eunicidae,Nematonereis,unicornis,ANNELIDA,Metazoa,ANNELIDA Metazoa,Polychaeta,Eunicida,Eunicidae,Nematonereis,Nematonereis unicornis,No,1
OTU_110,7321,1,Metazoa,CNIDARIA,Hydrozoa,,,,,Hydroidolina,,,,,,,,,,,NA,,97.444,100,,CNIDARIA,Hydrozoa,Leptothecata,,Clytia,,CNIDARIA,Metazoa,CNIDARIA Metazoa,Hydrozoa,Leptothecata,Campanulariidae,Clytia,,No,2
OTU_1064,12,1,,,,,,,,Opisthokonta,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Opisthokonta,Unclassified Other_Opisthokonta,,,,,,No,7
OTU_1065,28,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1066,24,1,Chromista,HETEROKONTOPHYTA,Labyrinthulomycetes,,,,,Labyrinthulomycetes,,,,,,,,,,,NA,,,,,,,,,,,HETEROKONTOPHYTA,MicroAlgae,HETEROKONTOPHYTA MicroAlgae,Labyrinthulomycetes,,,,,No,5
OTU_1067,16,1,Metazoa,,,,,,,Eumetazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1068,19,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1069,9,0.999,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_107,11089,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1070,15,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1071,33,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1072,11,1,Chromista,HETEROKONTOPHYTA,Labyrinthulomycetes,,,,,Labyrinthulomycetes,,,,,,,,,,,NA,,,,,,,,,,,HETEROKONTOPHYTA,MicroAlgae,HETEROKONTOPHYTA MicroAlgae,Labyrinthulomycetes,,,,,No,5
OTU_11,55643,1,Metazoa,ANNELIDA,Polychaeta,Terebellida,Cirratulidae,Timarete,,Timarete,0.987220447,Opisthokonta,Metazoa,ANNELIDA,Polychaeta,Terebellida,Cirratulidae,Timarete,Timarete punctata,Timarete punctata,NA,,86.218,99,,ANNELIDA,,,,,,ANNELIDA,Metazoa,ANNELIDA Metazoa,Polychaeta,Terebellida,Cirratulidae,Timarete,Timarete punctata,No,1
OTU_1073,12,0.9998,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1074,11,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1075,14,1,,,,,,,,Opisthokonta,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Opisthokonta,Unclassified Other_Opisthokonta,,,,,,No,7
OTU_1076,9,1,,,,,,,,cellular organisms,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1077,21,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1078,15,0.9971,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1079,15,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_108,4723,0.8748,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1081,10,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1082,13,1,Stramenopiles,BACILLARIOPHYTA,,,,,,Bacillariophyta,,,,,,,,,,,NA,,,,,,,,,,,BACILLARIOPHYTA,MicroAlgae,BACILLARIOPHYTA MicroAlgae,,,,,,No,6
OTU_1083,13,0.9988,Metazoa,CNIDARIA,,,,,,Cnidaria,,,,,,,,,,,NA,,,,,,,,,,,CNIDARIA,Metazoa,CNIDARIA Metazoa,,,,,,No,6
OTU_1084,17,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1085,15,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1086,152,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1087,10,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1088,40,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1089,17,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_109,4315,0.5983,Metazoa,ARTHROPODA,Hexanauplia,,,,,Podoplea,,,,,,,,,,,NA,,,,,,,,,,,ARTHROPODA,Metazoa,ARTHROPODA Metazoa,,,,,,UNK,6
OTU_1090,19,0.9987,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1091,13,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1092,12,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_113,4215,1,Metazoa,ANNELIDA,Polychaeta,Phyllodocida,Syllidae,,,Syllidae,,,,,,,,,,,NA,,85.531,99,,ANNELIDA,,,,,,ANNELIDA,Metazoa,ANNELIDA Metazoa,Polychaeta,Phyllodocida,Syllidae,,,No,3
OTU_1093,12,1,,,,,,,,cellular organisms,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1094,44,0.9997,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1095,8,0.9986,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1096,24,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1098,9,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1099,18,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1100,12,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1101,43,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1102,23,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1103,13,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1104,21,0.9996,Metazoa,CNIDARIA,Hydrozoa,,,,,Hydroidolina,0.853503185,Opisthokonta,Metazoa,CNIDARIA,Hydrozoa,,,,,Hydroidolina,NA,,85.852,99,,CNIDARIA,,,,,,CNIDARIA,Metazoa,CNIDARIA Metazoa,Hydrozoa,,,,,No,5
OTU_1105,16,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1106,17,0.9991,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1107,14,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1108,12,1,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1109,8,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_132,5798,,,,,,,,,root,0.961661342,Opisthokonta,Metazoa,PORIFERA,Demospongiae,Dendroceratida,Dictyodendrillidae,Igernella,Igernella notabilis,Igernella notabilis,90.385,100,93.569,100,Aplysilla,PORIFERA,Demospongiae,,,,,PORIFERA,Metazoa,PORIFERA Metazoa,Demospongiae,Dendroceratida,Dictyodendrillidae,,,No,3
OTU_1110,12,1,Chromista,HETEROKONTOPHYTA,Labyrinthulomycetes,,,,,Labyrinthulomycetes,,,,,,,,,,,NA,,,,,,,,,,,HETEROKONTOPHYTA,MicroAlgae,HETEROKONTOPHYTA MicroAlgae,Labyrinthulomycetes,,,,,No,5
OTU_1111,31,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1112,11,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1113,19,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1114,20,0.9633,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1115,16,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1116,37,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1117,27,1,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1118,29,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1154,58,1,Metazoa,ANNELIDA,Polychaeta,,Orbiniidae,Naineris,,Naineris,,,,,,,,,,,NA,,,,,,,,,,,ANNELIDA,Metazoa,ANNELIDA Metazoa,Polychaeta,,Orbiniidae,Naineris,,No,2
OTU_1119,13,1,Plantae,OCHROPHYTA,Phaeophyceae,Ectocarpales,,,,Ectocarpales,0.85443038,Chromalveolata,Plantae,OCHROPHYTA,,,,,,PX clade,NA,,,,,,,,,,,OCHROPHYTA,Plantae,OCHROPHYTA Plantae,Phaeophyceae,Ectocarpales,,,,No,4
OTU_112,3537,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1120,8,0.9995,Plantae,RHODOPHYTA,Florideophyceae,,,,,Florideophyceae,0.858044164,Archaeplastida,Plantae,RHODOPHYTA,Florideophyceae,,,,,Florideophyceae,NA,,,,,,,,,,,RHODOPHYTA,Plantae,RHODOPHYTA Plantae,Florideophyceae,,,,,UNK,5
OTU_1121,21,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1122,15,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1123,15,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1124,17,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1392,5,1,Metazoa,PORIFERA,Demospongiae,Suberitida,,,,Suberitida,0.946202532,Opisthokonta,Metazoa,PORIFERA,Demospongiae,Suberitida,,,,Suberitida,97.643,95,97.643,95,Protosuberites,PORIFERA,Demospongiae,Suberitida,Suberitidae,Protosuberites,,PORIFERA,Metazoa,PORIFERA Metazoa,Demospongiae,Suberitida,Suberitidae,Protosuberites,,No,2
OTU_1126,25,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1127,37,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1128,14,1,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1129,20,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1130,25,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1131,22,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1132,9,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1133,15,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1134,14,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1135,12,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1136,14,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1137,13,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1138,19,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1174,16,1,Metazoa,ANNELIDA,Polychaeta,Spionida,Spionidae,,,Spionidae,,,,,,,,,,,NA,,,,,,,,,,,ANNELIDA,Metazoa,ANNELIDA Metazoa,Polychaeta,Spionida,Spionidae,,,Yes,3
OTU_1139,15,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_114,5536,1,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1140,10,1,,,,,,,,cellular organisms,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1141,31,1,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1142,13,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1143,25,1,Metazoa,ARTHROPODA,Hexanauplia,,,,,Podoplea,,,,,,,,,,,NA,,,,,,,,,,,ARTHROPODA,Metazoa,ARTHROPODA Metazoa,Hexanauplia,,,,,No,5
OTU_1144,9,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1146,17,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1147,11,0.9998,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1148,22,0.9987,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1149,24,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_115,7021,0.944,Metazoa,ANNELIDA,Polychaeta,,,,,Polychaeta,,,,,,,,,,,NA,,,,,,,,,,,ANNELIDA,Metazoa,ANNELIDA Metazoa,Polychaeta,,,,,No,5
OTU_1150,35,1,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1151,33,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1152,12,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1153,39,0.9981,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1155,12,0.9858,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1156,9,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1157,10,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1158,44,1,Metazoa,ARTHROPODA,Hexanauplia,,,,,Podoplea,,,,,,,,,,,NA,,,,,,,,,,,ARTHROPODA,Metazoa,ARTHROPODA Metazoa,Hexanauplia,,,,,No,5
OTU_1159,9,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_116,7759,1,Metazoa,ANNELIDA,Polychaeta,Phyllodocida,,,,Phyllodocida,,,,,,,,,,,NA,,85.897,99,,ANNELIDA,,,,,,ANNELIDA,Metazoa,ANNELIDA Metazoa,Polychaeta,Phyllodocida,,,,No,4
OTU_1160,23,1,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1161,35,0.9999,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1197,72,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,98.377,98,,ANNELIDA,Polychaeta,Amphinomida,Amphinomidae,Pareurythoe,,ANNELIDA,Metazoa,ANNELIDA Metazoa,Polychaeta,Amphinomida,Amphinomidae,Pareurythoe,,No,2
OTU_1162,15,0.9988,Metazoa,ARTHROPODA,Hexanauplia,,,,,Neocopepoda,,,,,,,,,,,NA,,,,,,,,,,,ARTHROPODA,Metazoa,ARTHROPODA Metazoa,Hexanauplia,,,,,No,5
OTU_1163,14,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_12,90439,0.9843,Metazoa,ARTHROPODA,,,,,,Pancrustacea,0.993610224,Opisthokonta,Metazoa,ARTHROPODA,Malacostraca,Amphipoda,Gammaridae,,Gammaridae sp. KML 32,Gammaridae sp. KML 32,NA,,,,,,,,,,,ARTHROPODA,Metazoa,ARTHROPODA Metazoa,Malacostraca,Amphipoda,Gammaridae,,Gammaridae sp. KML 32,Mild,1
OTU_1164,13,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1165,11,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1166,18,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1167,11,0.8452,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1168,10,1,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1169,10,0.905,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1170,11,1,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1171,13,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_240,971,1,Metazoa,ARTHROPODA,Malacostraca,,,,,Peracarida,1,Opisthokonta,Metazoa,ARTHROPODA,Malacostraca,Amphipoda,,,,Amphipoda,NA,,100,100,,ARTHROPODA,Malacostraca,Amphipoda,Paracalliopiidae,Yhi,yindi,ARTHROPODA,Metazoa,ARTHROPODA Metazoa,Malacostraca,Amphipoda,Paracalliopiidae,Yhi,Yhi yindi,Mild,1
OTU_1172,53,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1173,12,0.9999,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1175,8,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1176,37,1,,,,,,,,cellular organisms,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1177,28,1,Metazoa,,,,,,,Eumetazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1178,10,0.9999,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1179,12,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1180,14,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1181,9,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1217,21,1,Metazoa,MOLLUSCA,Bivalvia,Ostreoida,Ostreidae,,,Ostreidae,,,,,,,,,,,99.342,100,99.317,96,Bivalve,MOLLUSCA,Bivalvia,,,,,MOLLUSCA,Metazoa,MOLLUSCA Metazoa,Bivalvia,Ostreoida,Ostreidae,,,Yes,3
OTU_1182,8,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1183,12,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1184,20,0.9982,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
